"time","x1","x2","x3","x4"
0,0.45,0.2,0.6,0.35
0.5,0.378079128596424,0.209611753238861,0.385420352891489,0.328898933044649
1,0.357344105982463,0.224365629483354,0.296669455806304,0.329169907883608
1.5,0.35430266359032,0.240933908528056,0.244707203375433,0.334669168658195
2,0.359483600518166,0.258205968865123,0.207685780249645,0.340048740466974
2.5,0.369044754414431,0.275834346207988,0.178058389006188,0.343132783282658
3,0.380986760349004,0.293826669926125,0.15279790452366,0.343123759922731
3.5,0.39400154156884,0.312356620412301,0.130631363110988,0.339941653527655
4,0.407051877858093,0.331649452442112,0.111040286176199,0.33390258579554
4.5,0.419219280307099,0.351905254021905,0.093829680126099,0.325536374024231
5,0.429675026087867,0.373247226785464,0.0789176438381869,0.315474457547113
5.5,0.437713054159389,0.39568921499118,0.0662296794824558,0.304376012247773
6,0.442802278585743,0.419118451334287,0.0556488624207103,0.292872725385093
6.5,0.444634071187978,0.443294482022546,0.047005451508272,0.281530084550813
7,0.443143746625834,0.467862259633034,0.0400882837610877,0.270821030141305
7.5,0.438499528744459,0.492379058759239,0.034667230303229,0.261113753560486
8,0.431061228605057,0.516351311520869,0.0305161167996915,0.25267198982482
8.5,0.421321022595011,0.539275843119857,0.0274301131511302,0.245664603979317
9,0.409839757038735,0.560680093004179,0.0252362993262874,0.240181355439798
9.5,0.397188295045791,0.580155041838434,0.0237977535708156,0.23624978953078
10,0.383901901453196,0.597377613171521,0.02301330814632,0.23385133619829
10.5,0.37044963284784,0.612121233233445,0.022814933503097,0.232934625142913
11,0.357217978238151,0.624255287297314,0.0231641382881865,0.233425382068925
11.5,0.344506239335378,0.633736506722277,0.0240483629540884,0.235233382969522
12,0.332529961967682,0.640595218162854,0.0254776596696495,0.238256796153324
12.5,0.321428993946045,0.644919782984718,0.0274816770440277,0.242384947231306
13,0.31127822788299,0.646841120868704,0.0301068032817738,0.247500024560193
13.5,0.302098230946544,0.646519225735893,0.0334130851107016,0.25347856915396
14,0.293865373162812,0.644131913340003,0.0374706749366579,0.260193230642873
14.5,0.286520739245904,0.639865983927011,0.0423555270767195,0.267515172925738
15,0.279977888122048,0.633910427448318,0.0481442233900536,0.275317223555895
15.5,0.274129717151897,0.626451271424229,0.0549080161945496,0.283477765358229
16,0.268854798795851,0.617667635939823,0.0627064128106112,0.291885082244108
16.5,0.264023551328397,0.607728653253012,0.0715808319308928,0.300441749170642
17,0.259504345477358,0.596791053857526,0.0815491419558937,0.309068473374284
17.5,0.255169428835766,0.584997523259783,0.0926019494208107,0.317706821826634
18,0.250901047584167,0.572475461492499,0.104700621091632,0.32632079475583
18.5,0.246596659027504,0.559336440411285,0.11777797337908,0.334896348191673
19,0.24217316603474,0.545676335618857,0.131741107100402,0.343439237891078
19.5,0.237569823080393,0.531576272580579,0.146475785736401,0.351971414698419
20,0.232749538358261,0.517104182798082,0.161851557566908,0.360526325332907
20.5,0.227698604413803,0.502316938173805,0.177726768897598,0.369143686726135
21,0.222425080667615,0.487262932502813,0.193952842493592,0.377864307342502
21.5,0.216956151736686,0.471984876896316,0.210377502933106,0.386725387281127
22,0.211334854746299,0.456522589116437,0.226846979725258,0.395756622550021
22.5,0.205616546844502,0.440915563846179,0.243207479112517,0.404977296466617
23,0.199865402774317,0.425205121140165,0.25930632395458,0.414394390600021
23.5,0.194151150486815,0.409435986506132,0.274993142767763,0.424001656927531
24,0.188546178962098,0.393657222146658,0.290121368979845,0.433779537331333
24.5,0.183123094319078,0.37792249087026,0.304550132470374,0.443695779757356
25,0.177952767228516,0.362289699131077,0.318146449612859,0.453706590771005
25.5,0.173102897331453,0.346820121197291,0.330787483791344,0.463758168123453
26,0.168637108128782,0.331577143434475,0.342362573743014,0.473788461831633
26.5,0.164614575302234,0.316624787821338,0.352774722015199,0.483729021024518
27,0.161090179994036,0.302026176468188,0.361941291801514,0.493506795692727
27.5,0.15811516586781,0.287842084518182,0.369793754957182,0.50304577445589
28,0.155738268479471,0.274129702744737,0.376276444098997,0.512268353263987
28.5,0.154007281257727,0.260941698987191,0.381344365595782,0.521096345952349
29,0.152971026309169,0.248325633949618,0.384960210165859,0.529451563227298
29.5,0.152681711500747,0.236323756682147,0.387090746047106,0.537255900470897
30,0.153197677474028,0.224973181893079,0.387702797980904,0.544430885381519
30.5,0.154586567371098,0.214306436842999,0.386759011575631,0.55089664164732
31,0.156928985077607,0.204352360703081,0.384213590834527,0.55657022330861
31.5,0.160322740345532,0.195137343967821,0.380008195029965,0.561363266416273
32,0.164887803950939,0.186686909286743,0.37406821133937,0.565178891501419
32.5,0.170772099953949,0.179027657470053,0.366299708917261,0.567907776689339
33,0.178158220402856,0.172189633334241,0.356587564679619,0.569423317179407
33.5,0.187271013431212,0.166209205569293,0.344795579791865,0.569575812286198
34,0.198385681656534,0.161132602728906,0.330769940709402,0.56818571446687
34.5,0.211835379998209,0.157020301943181,0.314348183417998,0.565036205894513
35,0.228016064624713,0.153952521493999,0.295376913651035,0.559865858657979
35.5,0.24738413827757,0.152036105789763,0.273742769490915,0.552363077192665
36,0.270439994468097,0.151412886486799,0.249420635777619,0.542165631685253
36.5,0.297679451007261,0.15227065768981,0.222549800801451,0.528871210789089
37,0.329502149988265,0.154854151530626,0.193520575848786,0.512067068810581
37.5,0.366049055084498,0.159477928247046,0.163075173975823,0.491395271140778
38,0.406961963246825,0.166536130695528,0.132361722212172,0.466657481714201
38.5,0.451106874701487,0.176505523141824,0.102879827819665,0.437957228049142
39,0.496360780488462,0.189934942225394,0.0762516405335317,0.405846021501164
39.5,0.539656332455876,0.207412962989638,0.0538347570193927,0.371396387861438
40,0.577422086175189,0.229507674091042,0.0363393726077634,0.336119211365192
40.5,0.606342651049543,0.25667646037058,0.0236679059011964,0.301704133122208
41,0.624119124616522,0.28915219569971,0.0150826197136598,0.269681009514692
41.5,0.629868883551373,0.326821751771621,0.00956591792895154,0.241154209840521
42,0.624062617096345,0.369124882055686,0.00614694063510337,0.216711071554649
42.5,0.608167800689035,0.415009757633946,0.00406897109835095,0.196489842516126
43,0.584228811759374,0.462978109996044,0.0028135595178497,0.180324391055494
43.5,0.554511045100123,0.511231950671109,0.00205353756407022,0.167890600089628
