"Time","S1","S2","S3"
0,0.0374970419176542,0.0677888634265435,0.894714094655802
0.1,0.0381488812311415,0.0668380593730287,0.816136562810202
0.2,0.0388934533075122,0.0660917658099293,0.752412540996097
0.3,0.0397197435784664,0.0655080957518598,0.699721925653658
0.4,0.0406199466147439,0.0650563622033591,0.655449476739546
0.5,0.0415884380554617,0.0647134751320751,0.617746017497838
0.6,0.0426211124510988,0.0644616299855776,0.585264538508494
0.7,0.0437149651594374,0.064286852178114,0.557003697743469
0.8,0.0448677937587307,0.0641779640435167,0.532202227176178
0.9,0.0460779956792786,0.0641258846348968,0.510270642476175
1,0.0473444263709231,0.0641231420105965,0.490746070235324
1.1,0.0486662921913317,0.0641635088077098,0.473259768419708
1.2,0.0500430713187106,0.0642417352043006,0.457514305343222
1.3,0.0514744542941359,0.0643533501651209,0.443267143225562
1.4,0.0529602975204396,0.0644945089443919,0.430318529612233
1.5,0.0545005866591968,0.0646618750806049,0.418502397843558
1.6,0.0560954077513433,0.0648525298591258,0.407679632514278
1.7,0.0577449231180591,0.0650638990537236,0.397732761953331
1.8,0.0594493517662702,0.0652936955095347,0.388561916178883
1.9,0.0612089528123912,0.065539872741536,0.380081644333014
2,0.0630240113181526,0.0658005873210679,0.372218399717004
2.1,0.0648948260283701,0.066074168213407,0.364908534689977
2.2,0.0668216985751431,0.0663590915621666,0.358096687275916
2.3,0.068804923858712,0.0666539598547515,0.351734473749694
2.4,0.0708447813688746,0.0669574846108088,0.345779421422468
2.5,0.0729415272701973,0.0672684719310631,0.340194091702611
2.6,0.0750953871162949,0.0675858103849852,0.334945355020688
2.7,0.077306549090603,0.0679084608230493,0.330003787805891
2.8,0.0795751576966459,0.0682354477829349,0.325343168213464
2.9,0.0819013078407659,0.06856585222361,0.320940052249212
3,0.084285039266196,0.0688988053718263,0.316773415734555
3.1,0.0867263313101043,0.0692334835054094,0.31282435049127
3.2,0.0892250979655128,0.0695691035293008,0.309075805410865
3.3,0.0917811832383126,0.0699049192254844,0.305512364865666
3.4,0.0943943567963363,0.0702402180781073,0.302120058332763
3.5,0.0970643099129054,0.0705743185913678,0.298886196224528
3.6,0.0997906517116513,0.0709065680309008,0.295799227815811
3.7,0.102572905722874,0.0712363405300982,0.292848617877606
3.8,0.105410506764378,0.0715630355115441,0.29002473920785
3.9,0.108302798161715,0.0718860763809137,0.287318778721238
4,0.111249029324082,0.0722049094565883,0.284722655143933
4.1,0.114248353692941,0.07251900310312,0.282228946673563
4.2,0.11729982708062,0.0728278470407301,0.279830827223427
4.3,0.12040240641594,0.0731309518064025,0.277522010083444
4.4,0.123554948913158,0.0734278483449625,0.275296698007391
4.5,0.126756211679389,0.073718087710913,0.273149538883432
4.6,0.130004851774065,0.0740012408638196,0.271075586268013
4.7,0.133299426732048,0.0742768985417548,0.269070264166508
4.8,0.136638395559715,0.0745446711987962,0.267129335530856
4.9,0.140020120210669,0.0748041889938556,0.265248874017784
5,0.143442867544832,0.0750551018192489,0.263425238613353
5.1,0.14690481177149,0.0752970793584135,0.261655050782349
5.2,0.150404037373468,0.0755298111630882,0.259935173846035
5.3,0.153938542506084,0.0757530067410876,0.258262694330291
5.4,0.157506242860837,0.0759663956465681,0.256634905059098
5.5,0.161104975980066,0.076169727565393,0.255049289796742
5.6,0.164732506005057,0.0763627723888809,0.253503509266547
5.7,0.168386528836355,0.0765453202698709,0.251995388395103
5.8,0.172064677681422,0.0767171816556644,0.250522904649291
5.9,0.175764528961302,0.0768781872930155,0.249084177349344
6,0.179483608544659,0.0770281882009413,0.247677457855063
6.1,0.183219398274535,0.0771670556077104,0.246301120534438
6.2,0.186969342750431,0.0772946808489484,0.244953654434537
6.3,0.190730856325894,0.0774109752243672,0.24363365558383
6.4,0.194501330279789,0.0775158698111851,0.242339819863299
6.5,0.198278140117797,0.07760931523285,0.24107093639088
6.6,0.202058652959505,0.0776912813822105,0.239825881370152
6.7,0.205840234965709,0.0777617570987964,0.23860361235976
6.8,0.209620258760289,0.0778207498003655,0.23740316292505
6.9,0.213396110801228,0.0778682850693476,0.236223637637751
7,0.217165198655981,0.0779044061952643,0.23506420739343
7.1,0.22092495813756,0.077929173674624,0.233924105019881
7.2,0.224672860259244,0.0779426646701807,0.232802621152644
7.3,0.228406417967787,0.0779449724317982,0.231699100356552
7.4,0.232123192617377,0.0779362056814838,0.230612937474571
7.5,0.235820800149288,0.0779164879654356,0.229543574187311
7.6,0.239496916945163,0.0778859569761899,0.228490495768437
7.7,0.243149285325162,0.0778447638481602,0.227453228022849
7.8,0.246775718665552,0.0777930724300144,0.226431334395963
7.9,0.250374106115567,0.077731058537524,0.225424413243114
8,0.253942416897662,0.077658909190578,0.224432095249109
8.1,0.257478704150979,0.0775768218371546,0.223454040998712
8.2,0.260981108361217,0.0774850035699878,0.222489938671345
8.3,0.264447860331127,0.0773836703379987,0.221539501867391
8.4,0.267877283688982,0.0772730461561277,0.220602467560047
8.5,0.271267796946129,0.0771533623175296,0.21967859416302
8.6,0.274617915109376,0.0770248566115759,0.218767659708326
8.7,0.277926250851026,0.0768877725506898,0.217869460131117
8.8,0.281191515248168,0.0767423586091366,0.216983807656577
8.9,0.284412518104491,0.0765888674766363,0.21611052928462
9,0.287588167870303,0.0764275553294669,0.21524946536839
9.1,0.290717471178668,0.0762586811214964,0.214400468282716
9.2,0.293799532017466,0.0760825058973579,0.213563401178879
9.3,0.296833550558809,0.0758992921297384,0.21273813682214
9.4,0.299818821668568,0.0757093030825166,0.211924556508619
9.5,0.3027547331198,0.0755128022012399,0.21112254905819
9.6,0.305640763534619,0.0753100525321904,0.210332009880142
9.7,0.308476480079527,0.0751013161710589,0.209552840108426
9.8,0.311261535939458,0.0748868537420092,0.208784945803368
9.9,0.313995667595767,0.0746669239077004,0.208028237216789
10,0.316678691933117,0.0744417829106206,0.207282628117515
10.1,0.319310503199649,0.0742116841458836,0.206548035174354
10.2,0.321891069845633,0.0739768777654626,0.205824377393475
10.3,0.324420431261145,0.073737610313632,0.205111575607645
10.4,0.326898694437499,0.0734941243932755,0.204409552014245
10.5,0.329326030572207,0.0732466583625223,0.203718229759486
10.6,0.331702671638523,0.0729954460610807,0.203037532566035
10.7,0.33402890693762,0.0727407165654922,0.202367384401538
10.8,0.336305079651288,0.0724826939724424,0.201707709185458
10.9,0.338531583411464,0.0722215972091731,0.201058430531766
11,0.340708858901526,0.0719576398699621,0.200419471525084
11.1,0.342837390502977,0.0716910300775785,0.199790754527972
11.2,0.344917702999825,0.0714219703685683,0.199172201017122
11.3,0.346950358351644,0.0711506576011899,0.198563731446308
11.4,0.34893595254503,0.0708772828847927,0.197965265134023
11.5,0.350875112531937,0.070602031529412,0.197376720173833
11.6,0.352768493262154,0.0703250830143526,0.196798013365555
11.7,0.354616774816079,0.0700466109745272,0.196229060165446
11.8,0.356420659642911,0.0697667832033302,0.195669774653703
11.9,0.358180869908112,0.0694857616708581,0.195120069517658
12,0.359898144953423,0.0692037025562776,0.194579856049122
12.1,0.361573238871663,0.0689207562931768,0.194049044154389
