"time","x1","x2","x3","x4"
0,0.2,0.1,0.3,0.4
0.4,0.197961614511979,0.109681001979829,0.315650554091122,0.439014146450875
0.8,0.192697613926718,0.118530092313172,0.327334289228628,0.470945243772274
1.2,0.185228770200723,0.126538785933294,0.336968145771152,0.496585308472515
1.6,0.176250196001427,0.133727994462056,0.346003102657351,0.517004951550214
2,0.166211982324676,0.140124255002941,0.355448307252867,0.53329134805168
2.4,0.155406259243424,0.145747518944312,0.36596324602238,0.546420039533616
2.8,0.144039518603568,0.150606468346646,0.377950436131619,0.557204099805625
3.2,0.132281010700008,0.154699169359741,0.39162022637279,0.566289753844139
3.6,0.120292391154766,0.158016599951904,0.407030050272239,0.574171544053157
4,0.108244330357013,0.160547971125236,0.424107255733225,0.581215789246962
4.4,0.0963204483797904,0.162286278984934,0.442658884144069,0.587682961387063
4.8,0.0847135725151306,0.163233700826048,0.46238108375425,0.593749610922095
5.2,0.0736155789850005,0.16340612893345,0.482873880363794,0.599528911985901
5.6,0.063203500504254,0.162835856993719,0.503664822813875,0.60508806157796
6,0.0536252837046973,0.16157237843267,0.524243276769486,0.610464179507616
6.4,0.044987625797006,0.159680916007519,0.5441028739521,0.61567742106045
6.8,0.0373491602371472,0.157239239612444,0.56278412824769,0.620740972056246
7.2,0.0307190195293585,0.154332785552865,0.579915635815319,0.625668606167728
7.6,0.0250631073836275,0.151049455486736,0.595233681868055,0.630475993930677
8,0.0203130414406965,0.147474810758138,0.608593493856771,0.63518241561912
8.4,0.0163776386182036,0.143688235351458,0.619962844126254,0.639809605035738
8.8,0.0131546764934745,0.139759898901847,0.629401822685298,0.644378220227929
9.2,0.0105398481822608,0.135749736541818,0.637040278213987,0.648906599824867
9.6,0.00843394068611915,0.13170704886293,0.6430526221362,0.653408854761229
10,0.00674720618876327,0.127671050344743,0.647634417477277,0.657893667218204
10.4,0.00540137339412763,0.123672070951024,0.650985296229681,0.662364618513308
10.8,0.00433004515872346,0.119732788269154,0.653297155271268,0.666820551287642
11.2,0.00347818923763835,0.115869670057397,0.654745358740752,0.671256471974463
11.6,0.00280074440985848,0.112094311000464,0.655486192700103,0.675664815901505
12,0.0022619688948811,0.108414215753526,0.655653729958262,0.680036333638307
12.4,0.00183261067625371,0.104834299282052,0.655363631541686,0.684361106419217
12.8,0.00148977012452316,0.101357131221961,0.654712136355867,0.688629170178586
13.2,0.00121530708634076,0.097983698849259,0.653779227957964,0.692831073020368
13.6,0.000995023523772074,0.0947137886250054,0.652630156719493,0.69695825938881
14,0.000817624864107805,0.0915463970127072,0.651318593150352,0.701003264616216
14.4,0.000674310514314888,0.088479907743872,0.649887719273063,0.704959846383163
14.8,0.000558146620643203,0.0855123080390834,0.648372357099078,0.708822998331379
15.2,0.000463587329610241,0.0826413324997512,0.646800822191562,0.712588834402415
15.6,0.00038644380417862,0.0798645047802674,0.645194827519972,0.716254711962124
16,0.00032328410249647,0.0771792754597645,0.643572177888384,0.719818868024972
16.4,0.000271373185403698,0.0745830450396844,0.641947031191674,0.723280403960138
16.8,0.000228564553882061,0.0720731852902222,0.640330326276738,0.726639136904336
17.2,0.000193141154404401,0.0696470781973436,0.638730606971554,0.72989550938981
17.6,0.00016372944098845,0.067302132979788,0.637154479284327,0.733050495509399
18,0.000139228284961442,0.0650357964191034,0.635606947127056,0.736105475010511
18.4,0.000118751352331903,0.062845563159342,0.634091745536786,0.739062161859799
18.8,0.000101583136471849,0.0607289823563801,0.63261160118833,0.741922539155348
19.2,8.71467751121674e-05,0.0586836628148912,0.631168405935416,0.744688788782877
19.6,7.4969473255725e-05,0.0567072719398598,0.629763429087162,0.747363231503427
20,6.46656071922034e-05,0.0547975397659066,0.628397423085789,0.749948293598478
20.4,5.59220051420489e-05,0.0529522605610279,0.627070712180514,0.752446471753795
20.8,4.84816148834962e-05,0.0511692924131839,0.625783300878592,0.754860297977725
21.2,4.21328888704458e-05,0.0494465569869251,0.624534942113547,0.757192316677314
21.6,3.67012645251721e-05,0.0477820389217395,0.62332519140607,0.759445065024847
22,3.20422611165581e-05,0.0461737850193709,0.622153452497951,0.761621057491646
22.4,2.80359475669807e-05,0.0446199032412666,0.621019014102566,0.763722773960529
22.8,2.45824874025414e-05,0.0431185615464837,0.619921079150463,0.765752650347679
23.2,2.15985396080316e-05,0.0416679866208275,0.618858788294375,0.767713071494675
23.6,1.90143428919548e-05,0.040266462528337,0.617831238812356,0.769606365977961
24,1.67713467623099e-05,0.0389123293045479,0.616837499698871,0.77143480240421
24.4,1.48202813853084e-05,0.0376039815104412,0.615876623675963,0.773200586908277
24.8,1.31195805470619e-05,0.0363398667628697,0.614947656736142,0.774905861637198
25.2,1.16340895631294e-05,0.0351184842532527,0.614049645683616,0.776552704017161
25.6,1.03340037746812e-05,0.0339383832641481,0.613181644052329,0.778143126636787
26,9.19399415312547e-06,0.032798161691749,0.612342716714867,0.779679077616806
26.4,8.19248514398245e-06,0.0316964645807719,0.611531943434986,0.781162441358733
26.8,7.31105672378137e-06,0.030631982677159,0.61074842156711,0.782595039583546
27.2,6.53380077618067e-06,0.0296034483972938,0.60999126682182,0.783978636180336
27.6,5.84741604195653e-06,0.0286096428739799,0.609259618401765,0.785314926847701
28,5.24026630064727e-06,0.0276493853171266,0.608552636473955,0.786605553730533
28.4,4.70231814409136e-06,0.0267215349548733,0.607869504162076,0.787852102554676
28.8,4.22494453428013e-06,0.0258249901757223,0.607209427147008,0.789056102939887
29.2,3.80070892502385e-06,0.0249586878960775,0.606571635166192,0.79021902977276
29.6,3.42313204471137e-06,0.0241215999248719,0.605955380476013,0.791342308384771
30,3.08658918391542e-06,0.0233127331145863,0.605359938183313,0.792427313948644
30.4,2.78620775509508e-06,0.0225311287931806,0.604784606387183,0.793475372316723
30.8,2.51770856315692e-06,0.0217758591660906,0.604228704368667,0.794487765370904
31.2,2.27743858247554e-06,0.0210460324478468,0.603691576341572,0.79546572363715
31.6,2.06215694146137e-06,0.020340784915375,0.603172586308393,0.796410437747394
32,1.86902372236343e-06,0.0196592823019025,0.602671119276449,0.79732305656104
32.4,1.6955554959379e-06,0.0190007191317277,0.602186580623975,0.798204687761073
32.8,1.5395774126849e-06,0.0183643182062667,0.601718396148465,0.799056398982912
33.2,1.39916662620318e-06,0.0177493279062774,0.601266010277617,0.799879221733861
33.6,1.27262886398647e-06,0.017155022279349,0.60082888607658,0.800674151155702
34,1.15847401497588e-06,0.0165807006022284,0.600406505012202,0.801442146708952
34.4,1.05537588338456e-06,0.0160256847278592,0.599998365161426,0.802184136085465
34.8,9.62183524859149e-07,0.0154893228227492,0.599603983971181,0.80290100995069
